lat,lon,address,locality,state,postcode,territory_count,territory1,territory2,territory3,territory4,territory5
-27.0579,131.32,ANANGU PITJANTJATJARA YANKUNYTJATJARA SA 0872,ANANGU PITJANTJATJARA YANKUNYTJATJARA,SA,0872,1,Yankuntjatjara,NA,NA,NA,NA
-22.1069,133.3177,ANMATJERE NT 0872,ANMATJERE,NT,0872,2,Kaytej,Anmatyerre,NA,NA,NA
-24.0855,132.2716,AREYONGA NT 0872,AREYONGA,NT,0872,1,Luritja,NA,NA,NA,NA
-22.982,134.9325,ATITJERE NT 0872,ATITJERE,NT,0872,1,Alyawarre,NA,NA,NA,NA
-26.1909,133.2835,AYERS RANGE SOUTH SA 0872,AYERS RANGE SOUTH,SA,0872,1,Luritja,NA,NA,NA,NA
-21.379898,133.975551,BARROW CREEK NT 0872,BARROW CREEK,NT,0872,1,Kaytej,NA,NA,NA,NA
-23.3892,133.4735,BURT PLAIN NT 0872,BURT PLAIN,NT,0872,1,Arrernte,NA,NA,NA,NA
-20.6371,135.5868,CANTEEN CREEK NT 0872,CANTEEN CREEK,NT,0872,1,Kaytej,NA,NA,NA,NA
-21.4583,131.4272,CHILLA WELL NT 0872,CHILLA WELL,NT,0872,1,Warlpiri,NA,NA,NA,NA
-20.9202,136.9878,COSTELLO NT 0872,COSTELLO,NT,0872,1,Bularnu,NA,NA,NA,NA
-20.8961,134.9195,DAVENPORT NT 0872,DAVENPORT,NT,0872,1,Kaytej,NA,NA,NA,NA
-26.5342,133.3228,DE ROSE HILL SA 0872,DE ROSE HILL,SA,0872,1,Antakarinja,NA,NA,NA,NA
-22.8043,134.4575,ENGAWALA NT 0872,ENGAWALA,NT,0872,1,Alyawarre,NA,NA,NA,NA
-26.27602,132.133832,ERNABELLA (PUKATJA) SA 0872,ERNABELLA (PUKATJA),SA,0872,1,Yankuntjatjara,NA,NA,NA,NA
-25.5727,134.5757,FINKE NT 0872,FINKE,NT,0872,1,Arrernte,NA,NA,NA,NA
-25.0668,134.1738,GHAN NT 0872,GHAN,NT,0872,1,Arrernte,NA,NA,NA,NA
-22.2842,126.9092,GIBSON DESERT NORTH WA 0872,GIBSON DESERT NORTH,WA,0872,1,Pintupi,NA,NA,NA,NA
-25.096800000000002,126.2419,GIBSON DESERT SOUTH WA 0872,GIBSON DESERT SOUTH,WA,0872,1,Ngatatjara,NA,NA,NA,NA
-23.4522,131.8642,HAASTS BLUFF NT 0872,HAASTS BLUFF,NT,0872,1,Luritja,NA,NA,NA,NA
-24.0477,135.2852,HALE NT 0872,HALE,NT,0872,1,Arrernte,NA,NA,NA,NA
-23.0351,135.1424,HART NT 0872,HART,NT,0872,2,Alyawarre,Arrernte,NA,NA,NA
-23.9347,132.7979,HERMANNSBURG NT 0872,HERMANNSBURG,NT,0872,1,Arrernte,NA,NA,NA,NA
-24.1122,133.61,HUGH NT 0872,HUGH,NT,0872,1,Arrernte,NA,NA,NA,NA
-25.1184,132.5682,IMANPA NT 0872,IMANPA,NT,0872,1,Luritja,NA,NA,NA,NA
-26.9660842,133.3084616,INDULKANA (IWANTJA) SA 0872,INDULKANA (IWANTJA),SA,0872,1,Antakarinja,NA,NA,NA,NA
-23.5886632,131.2808577,ININTI STORE NT 0872,ININTI STORE,NT,0872,1,Luritja,NA,NA,NA,NA
-26.0621,128.9255,IRRUNYTJU WA 0872,IRRUNYTJU,WA,0872,2,Nakako,Pitjantjatjara,NA,NA,NA
-26.9774,133.3082,IWANTJA SA 0872,IWANTJA,SA,0872,1,Antakarinja,NA,NA,NA,NA
-26.1142,129.1526,KALKA SA 0872,KALKA,SA,0872,1,Pitjantjatjara,NA,NA,NA,NA
-26.7688,132.0299,KALTJITI SA 0872,KALTJITI,SA,0872,1,Yankuntjatjara,NA,NA,NA,NA
-24.8774,129.0962,KALTUKATJARA NT 0872,KALTUKATJARA,NT,0872,1,Pitjantjatjara,NA,NA,NA,NA
-26.5308,125.6165,KANPA WA 0872,KANPA,WA,0872,1,Mandjindja,NA,NA,NA,NA
-26.164,130.1157,KANPI SA 0872,KANPI,SA,0872,1,Pitjantjatjara,NA,NA,NA,NA
-23.2736,129.3844,KINTORE NT 0872,KINTORE,NT,0872,1,Pintupi,NA,NA,NA,NA
-22.9051872,126.3850706,KIWIRRKURRA WA 0872,KIWIRRKURRA,WA,0872,1,Martu,NA,NA,NA,NA
-25.84363,133.287903,KULGERA NT 0872,KULGERA,NT,0872,1,Luritja,NA,NA,NA,NA
-23.3369,131.6362,KUNPARRKA NT 0872,KUNPARRKA,NT,0872,1,Luritja,NA,NA,NA,NA
-22.568,129.8294,LAKE MACKAY NT 0872,LAKE MACKAY,NT,0872,1,Pintupi,NA,NA,NA,NA
-26.9979,134.046,LAMBINA SA 0872,LAMBINA,SA,0872,1,Antakarinja,NA,NA,NA,NA
-22.541,132.7616,LARAMBA NT 0872,LARAMBA,NT,0872,1,Anmatyerre,NA,NA,NA,NA
-23.740669,133.3459744,MACDONNELL RANGE NT 0872,MACDONNELL RANGE,NT,0872,1,Arrernte,NA,NA,NA,NA
-25.8447,127.6841,MANTAMARU WA 0872,MANTAMARU,WA,0872,1,Ngatatjara,NA,NA,NA,NA
-23.8942,131.8261,MEREENIE NT 0872,MEREENIE,NT,0872,1,Luritja,NA,NA,NA,NA
-27.0244,132.6986,MIMILI SA 0872,MIMILI,SA,0872,1,Yankuntjatjara,NA,NA,NA,NA
-23.268,131.2776,MOUNT LIEBIG NT 0872,MOUNT LIEBIG,NT,0872,1,Luritja,NA,NA,NA,NA
-23.282,132.4438,MOUNT ZEIL NT 0872,MOUNT ZEIL,NT,0872,1,Arrernte,NA,NA,NA,NA
-26.1633,130.1818,MURPUTJA SA 0872,MURPUTJA,SA,0872,1,Pitjantjatjara,NA,NA,NA,NA
-25.3506,131.0673,MUTITJULU NT 0872,MUTITJULU,NT,0872,2,Pitjantjatjara,Luritja,NA,NA,NA
-23.9926,132.7305,NAMATJIRA NT 0872,NAMATJIRA,NT,0872,1,Arrernte,NA,NA,NA,NA
-22.6920098,133.0064041,NAPPERBY STATION NT 0872,NAPPERBY STATION,NT,0872,1,Anmatyerre,NA,NA,NA,NA
-25.0943,127.9193,NGAANYATJARRA-GILES WA 0872,NGAANYATJARRA-GILES,WA,0872,1,Ngatatjara,NA,NA,NA,NA
-26.1828,130.2061,NYAPARI SA 0872,NYAPARI,SA,0872,1,Pitjantjatjara,NA,NA,NA,NA
-22.6469,130.5657,NYIRRIPI NT 0872,NYIRRIPI,NT,0872,1,Pintupi,NA,NA,NA,NA
-25.9975,128.2805,PAPULANKUTJA WA 0872,PAPULANKUTJA,WA,0872,2,Ngatatjara,Nakako,NA,NA,NA
-23.2027,131.9123,PAPUNYA NT 0872,PAPUNYA,NT,0872,1,Luritja,NA,NA,NA,NA
-24.6224,126.305,PATJARR WA 0872,PATJARR,WA,0872,1,Ngatatjara,NA,NA,NA,NA
-25.0669,130.7221,PETERMANN NT 0872,PETERMANN,NT,0872,1,Pitjantjatjara,NA,NA,NA,NA
-26.1745,129.1435,PIPALYATJARA SA 0872,PIPALYATJARA,SA,0872,1,Pitjantjatjara,NA,NA,NA,NA
-26.2882,132.1433,PUKATJA SA 0872,PUKATJA,SA,0872,1,Yankuntjatjara,NA,NA,NA,NA
-21.9824,135.5299,SANDOVER NT 0872,SANDOVER,NT,0872,1,Alyawarre,NA,NA,NA,NA
-23.9972,134.4536,SANTA TERESA NT 0872,SANTA TERESA,NT,0872,1,Arrernte,NA,NA,NA,NA
-24.9424,136.7003,SIMPSON NT 0872,SIMPSON,NT,0872,1,Wangkangurru,NA,NA,NA,NA
-19.8408,130.5127,TANAMI NT 0872,TANAMI,NT,0872,1,Warlpiri,NA,NA,NA,NA
-21.4859,133.9988,TARA NT 0872,TARA,NT,0872,1,Kaytej,NA,NA,NA,NA
-23.672297,133.8863429,TELEGRAPH STATION NT 0872,TELEGRAPH STATION,NT,0872,1,Arrernte,NA,NA,NA,NA
-22.1338,133.4139,TI TREE NT 0872,TI TREE,NT,0872,2,Kaytej,Anmatyerre,NA,NA,NA
-26.3585,133.8671,TIEYON SA 0872,TIEYON,SA,0872,1,Antakarinja,NA,NA,NA,NA
-24.6789,134.075,TITJIKALA NT 0872,TITJIKALA,NT,0872,1,Arrernte,NA,NA,NA,NA
-25.966,125.3612,TJIRRKARLI WA 0872,TJIRRKARLI,WA,0872,1,Mandjindja,NA,NA,NA,NA
-24.3617,128.7284,TJUKURLA WA 0872,TJUKURLA,WA,0872,1,Ngatatjara,NA,NA,NA,NA
-26.4789,132.0255,UMUWA SA 0872,UMUWA,SA,0872,1,Yankuntjatjara,NA,NA,NA,NA
-24.1228,133.0922,WALLACE ROCKHOLE NT 0872,WALLACE ROCKHOLE,NT,0872,1,Arrernte,NA,NA,NA,NA
-25.2027,127.5726,WANARN WA 0872,WANARN,WA,0872,1,Ngatatjara,NA,NA,NA,NA
-25.0089,128.2837,WARAKURNA WA 0872,WARAKURNA,WA,0872,1,Ngatatjara,NA,NA,NA,NA
-27.0257,129.9038,WATARRU SA 0872,WATARRU,SA,0872,1,Pitjantjatjara,NA,NA,NA,NA
-26.5212,131.8809,WATINUMA SA 0872,WATINUMA,SA,0872,1,Yankuntjatjara,NA,NA,NA,NA
-21.2642,132.6207,WILLOWRA NT 0872,WILLOWRA,NT,0872,1,Warlpiri,NA,NA,NA,NA
-21.7444,133.7265,WILORA NT 0872,WILORA,NT,0872,1,Kaytej,NA,NA,NA,NA
-26.066893,128.9305375,WINGELLINA WA 0872,WINGELLINA,WA,0872,2,Nakako,Pitjantjatjara,NA,NA,NA
-20.4623,135.2504,WUTUNUGURRA NT 0872,WUTUNUGURRA,NT,0872,1,Kaytej,NA,NA,NA,NA
-22.2653,132.2035,YUELAMU NT 0872,YUELAMU,NT,0872,1,Anmatyerre,NA,NA,NA,NA
-22.2587,131.7908,YUENDUMU NT 0872,YUENDUMU,NT,0872,2,Anmatyerre,Warlpiri,NA,NA,NA
-25.2069,130.97,YULARA NT 0872,YULARA,NT,0872,1,Pitjantjatjara,NA,NA,NA,NA
-26.321,132.4512,YUNYARINYI SA 0872,YUNYARINYI,SA,0872,1,Yankuntjatjara,NA,NA,NA,NA
-23.7683,133.9302,AMOONGUNA NT 0873,AMOONGUNA,NT,0873,1,Arrernte,NA,NA,NA,NA
-23.78,133.8088,ARUMBERA NT 0873,ARUMBERA,NT,0873,1,Arrernte,NA,NA,NA,NA
-23.7951,133.9061,CONNELLAN NT 0873,CONNELLAN,NT,0873,1,Arrernte,NA,NA,NA,NA
-23.7449,133.8277,ILPARPA NT 0873,ILPARPA,NT,0873,1,Arrernte,NA,NA,NA,NA
-23.7726,133.8817,KILGARIFF NT 0873,KILGARIFF,NT,0873,1,Arrernte,NA,NA,NA,NA
-23.7462,133.9082,ROSS NT 0873,ROSS,NT,0873,1,Arrernte,NA,NA,NA,NA
-23.6476,133.8652,IRLPME NT 0874,IRLPME,NT,0874,1,Arrernte,NA,NA,NA,NA
-23.723,133.9056,MOUNT JOHNS NT 0874,MOUNT JOHNS,NT,0874,1,Arrernte,NA,NA,NA,NA
-23.6871,133.9187,UNDOOLYA NT 0874,UNDOOLYA,NT,0874,1,Arrernte,NA,NA,NA,NA
-23.7119,133.833,FLYNN NT 0875,FLYNN,NT,0875,1,Arrernte,NA,NA,NA,NA
-23.6817,133.8325,LARAPINTA NT 0875,LARAPINTA,NT,0875,1,Arrernte,NA,NA,NA,NA
-12.5034,135.7962,GAPUWIYAK NT 0880,GAPUWIYAK,NT,0880,1,Yolngu,NA,NA,NA,NA
-12.2235,136.7041,GUNYANGARA NT 0880,GUNYANGARA,NT,0880,1,Yolngu,NA,NA,NA,NA
-12.2038,136.7632,NHULUNBUY NT 0880,NHULUNBUY,NT,0880,1,Yolngu,NA,NA,NA,NA
-12.2461,136.8773,YIRRKALA NT 0880,YIRRKALA,NT,0880,1,Yolngu,NA,NA,NA,NA
-13.8522,136.4207,ALYANGULA NT 0885,ALYANGULA,NT,0885,1,Warnindilyakwa,NA,NA,NA,NA
-12.6699,132.8372,JABIRU NT 0886,JABIRU,NT,0886,2,Kundjey’mi,Bukurnidja,NA,NA,NA
-33.8614,151.2015,BARANGAROO NSW 2000,BARANGAROO,NSW,2000,2,Eora,Dharug,NA,NA,NA
-33.8565,151.2069,DAWES POINT NSW 2000,DAWES POINT,NSW,2000,2,Eora,Dharug,NA,NA,NA
-33.8814,151.2045,HAYMARKET NSW 2000,HAYMARKET,NSW,2000,2,Eora,Dharug,NA,NA,NA
-33.8598,151.2042,MILLERS POINT NSW 2000,MILLERS POINT,NSW,2000,2,Eora,Dharug,NA,NA,NA
-33.8697,151.2099,SYDNEY NSW 2000,SYDNEY,NSW,2000,2,Eora,Dharug,NA,NA,NA
-33.8799,151.1984,ULTIMO NSW 2007,ULTIMO,NSW,2007,2,Eora,Dharug,NA,NA,NA
-33.8862,151.2,CHIPPENDALE NSW 2008,CHIPPENDALE,NSW,2008,2,Eora,Dharug,NA,NA,NA
-33.8686,151.1926,PYRMONT NSW 2009,PYRMONT,NSW,2009,2,Eora,Dharug,NA,NA,NA
-33.8794,151.2189,DARLINGHURST NSW 2010,DARLINGHURST,NSW,2010,2,Eora,Dharug,NA,NA,NA
-33.8849,151.21,SURRY HILLS NSW 2010,SURRY HILLS,NSW,2010,2,Eora,Dharug,NA,NA,NA
-33.8716,151.2283,ELIZABETH BAY NSW 2011,ELIZABETH BAY,NSW,2011,2,Eora,Dharug,NA,NA,NA
-33.8655,151.226,POTTS POINT NSW 2011,POTTS POINT,NSW,2011,2,Eora,Dharug,NA,NA,NA
-33.8745,151.2286,RUSHCUTTERS BAY NSW 2011,RUSHCUTTERS BAY,NSW,2011,2,Eora,Dharug,NA,NA,NA
-33.8722,151.2184,WOOLLOOMOOLOO NSW 2011,WOOLLOOMOOLOO,NSW,2011,2,Eora,Dharug,NA,NA,NA
-33.9082,151.192,ALEXANDRIA NSW 2015,ALEXANDRIA,NSW,2015,2,Eora,Dharug,NA,NA,NA
-33.9114,151.2004,BEACONSFIELD NSW 2015,BEACONSFIELD,NSW,2015,2,Eora,Dharug,NA,NA,NA
-33.8957,151.1927,EVELEIGH NSW 2015,EVELEIGH,NSW,2015,2,Eora,Dharug,NA,NA,NA
-33.8931,151.2073,REDFERN NSW 2016,REDFERN,NSW,2016,2,Eora,Dharug,NA,NA,NA
-33.9003,151.2079,WATERLOO NSW 2017,WATERLOO,NSW,2017,2,Eora,Dharug,NA,NA,NA
-33.9076,151.2081,ZETLAND NSW 2017,ZETLAND,NSW,2017,2,Eora,Dharug,NA,NA,NA
-33.931,151.2126,EASTLAKES NSW 2018,EASTLAKES,NSW,2018,2,Eora,Dharug,NA,NA,NA
-33.9186,151.2048,ROSEBERY NSW 2018,ROSEBERY,NSW,2018,2,Eora,Dharug,NA,NA,NA
-33.9554,151.2148,BANKSMEADOW NSW 2019,BANKSMEADOW,NSW,2019,2,Eora,Dharug,NA,NA,NA
-33.949,151.1996,BOTANY NSW 2019,BOTANY,NSW,2019,2,Eora,Dharug,NA,NA,NA
-33.9357,151.1837,MASCOT NSW 2020,MASCOT,NSW,2020,2,Eora,Dharug,NA,NA,NA
-33.8977,151.2341,CENTENNIAL PARK NSW 2021,CENTENNIAL PARK,NSW,2021,2,Eora,Dharug,NA,NA,NA
-33.8958,151.2222,MOORE PARK NSW 2021,MOORE PARK,NSW,2021,2,Eora,Dharug,NA,NA,NA
-33.8833,151.228,PADDINGTON NSW 2021,PADDINGTON,NSW,2021,2,Eora,Dharug,NA,NA,NA
-33.8929,151.2496,BONDI JUNCTION NSW 2022,BONDI JUNCTION,NSW,2022,2,Eora,Dharug,NA,NA,NA
-33.8993,151.2473,QUEENS PARK NSW 2022,QUEENS PARK,NSW,2022,2,Eora,Dharug,NA,NA,NA
-33.8796,151.2549,BELLEVUE HILL NSW 2023,BELLEVUE HILL,NSW,2023,2,Eora,Dharug,NA,NA,NA
-33.9039,151.2637,BRONTE NSW 2024,BRONTE,NSW,2024,2,Eora,Dharug,NA,NA,NA
-33.9017,151.2559,WAVERLEY NSW 2024,WAVERLEY,NSW,2024,2,Eora,Dharug,NA,NA,NA
-33.8857,151.2416,WOOLLAHRA NSW 2025,WOOLLAHRA,NSW,2025,2,Eora,Dharug,NA,NA,NA
-33.893,151.2634,BONDI NSW 2026,BONDI,NSW,2026,2,Eora,Dharug,NA,NA,NA
-33.8909,151.2738,BONDI BEACH NSW 2026,BONDI BEACH,NSW,2026,2,Eora,Dharug,NA,NA,NA
-33.8861,151.2816,NORTH BONDI NSW 2026,NORTH BONDI,NSW,2026,2,Eora,Dharug,NA,NA,NA
-33.8988,151.2717,TAMARAMA NSW 2026,TAMARAMA,NSW,2026,2,Eora,Dharug,NA,NA,NA
-33.8729,151.2356,DARLING POINT NSW 2027,DARLING POINT,NSW,2027,2,Eora,Dharug,NA,NA,NA
-33.8796,151.2379,EDGECLIFF NSW 2027,EDGECLIFF,NSW,2027,2,Eora,Dharug,NA,NA,NA
-33.8669,151.2523,POINT PIPER NSW 2027,POINT PIPER,NSW,2027,2,Eora,Dharug,NA,NA,NA
-33.879,151.2433,DOUBLE BAY NSW 2028,DOUBLE BAY,NSW,2028,2,Eora,Dharug,NA,NA,NA
-33.8741,151.2666,ROSE BAY NSW 2029,ROSE BAY,NSW,2029,2,Eora,Dharug,NA,NA,NA
-33.873,151.2809,DOVER HEIGHTS NSW 2030,DOVER HEIGHTS,NSW,2030,2,Eora,Dharug,NA,NA,NA
-33.8557,151.2764,VAUCLUSE NSW 2030,VAUCLUSE,NSW,2030,2,Eora,Dharug,NA,NA,NA
-33.8403,151.2817,WATSONS BAY NSW 2030,WATSONS BAY,NSW,2030,2,Eora,Dharug,NA,NA,NA
-33.9116,151.2631,CLOVELLY NSW 2031,CLOVELLY,NSW,2031,2,Eora,Dharug,NA,NA,NA
-33.918,151.2401,RANDWICK NSW 2031,RANDWICK,NSW,2031,2,Eora,Dharug,NA,NA,NA
-33.929,151.2252,DACEYVILLE NSW 2032,DACEYVILLE,NSW,2032,2,Eora,Dharug,NA,NA,NA
-33.9259,151.2338,KINGSFORD NSW 2032,KINGSFORD,NSW,2032,2,Eora,Dharug,NA,NA,NA
-33.9115,151.2237,KENSINGTON NSW 2033,KENSINGTON,NSW,2033,2,Eora,Dharug,NA,NA,NA
-33.9196,151.2549,COOGEE NSW 2034,COOGEE,NSW,2034,2,Eora,Dharug,NA,NA,NA
-33.9322,151.2556,SOUTH COOGEE NSW 2034,SOUTH COOGEE,NSW,2034,2,Eora,Dharug,NA,NA,NA
-33.9454,151.2441,MAROUBRA NSW 2035,MAROUBRA,NSW,2035,2,Eora,Dharug,NA,NA,NA
-33.9368,151.2236,PAGEWOOD NSW 2035,PAGEWOOD,NSW,2035,2,Eora,Dharug,NA,NA,NA
-33.9694,151.2397,CHIFLEY NSW 2036,CHIFLEY,NSW,2036,2,Eora,Dharug,NA,NA,NA
-33.9443,151.2264,EASTGARDENS NSW 2036,EASTGARDENS,NSW,2036,2,Eora,Dharug,NA,NA,NA
-33.9522,151.2275,HILLSDALE NSW 2036,HILLSDALE,NSW,2036,2,Eora,Dharug,NA,NA,NA
-33.9913,151.2435,LA PEROUSE NSW 2036,LA PEROUSE,NSW,2036,3,Eora,Tharawal,Dharug,NA,NA
-33.9834,151.2452,LITTLE BAY NSW 2036,LITTLE BAY,NSW,2036,3,Eora,Tharawal,Dharug,NA,NA
-33.9581,151.254,MALABAR NSW 2036,MALABAR,NSW,2036,2,Eora,Dharug,NA,NA,NA
-33.964,151.2298,MATRAVILLE NSW 2036,MATRAVILLE,NSW,2036,2,Eora,Dharug,NA,NA,NA
-33.9794,151.2329,PHILLIP BAY NSW 2036,PHILLIP BAY,NSW,2036,3,Eora,Tharawal,Dharug,NA,NA
-33.975,151.2171,PORT BOTANY NSW 2036,PORT BOTANY,NSW,2036,3,Eora,Tharawal,Dharug,NA,NA
-33.8806,151.1784,FOREST LODGE NSW 2037,FOREST LODGE,NSW,2037,2,Eora,Dharug,NA,NA,NA
-33.8778,151.1872,GLEBE NSW 2037,GLEBE,NSW,2037,2,Eora,Dharug,NA,NA,NA
-33.8806,151.1697,ANNANDALE NSW 2038,ANNANDALE,NSW,2038,2,Eora,Dharug,NA,NA,NA
-33.8645,151.1733,ROZELLE NSW 2039,ROZELLE,NSW,2039,2,Eora,Dharug,NA,NA,NA
-33.8819,151.1557,LEICHHARDT NSW 2040,LEICHHARDT,NSW,2040,2,Eora,Dharug,NA,NA,NA
-33.871,151.1603,LILYFIELD NSW 2040,LILYFIELD,NSW,2040,2,Eora,Dharug,NA,NA,NA
-33.8583,151.1809,BALMAIN NSW 2041,BALMAIN,NSW,2041,2,Eora,Dharug,NA,NA,NA
-33.8571,151.1921,BALMAIN EAST NSW 2041,BALMAIN EAST,NSW,2041,2,Eora,Dharug,NA,NA,NA
-33.8507,151.1818,BIRCHGROVE NSW 2041,BIRCHGROVE,NSW,2041,2,Eora,Dharug,NA,NA,NA
-33.8976,151.1802,NEWTOWN NSW 2042,NEWTOWN,NSW,2042,2,Eora,Dharug,NA,NA,NA
-33.9022,151.1867,ERSKINEVILLE NSW 2043,ERSKINEVILLE,NSW,2043,2,Eora,Dharug,NA,NA,NA
-33.9159,151.1781,ST PETERS NSW 2044,ST PETERS,NSW,2044,2,Eora,Dharug,NA,NA,NA
-33.9169,151.1684,SYDENHAM NSW 2044,SYDENHAM,NSW,2044,2,Eora,Dharug,NA,NA,NA
-33.9247,151.1646,TEMPE NSW 2044,TEMPE,NSW,2044,2,Eora,Dharug,NA,NA,NA
-33.8797,151.1389,HABERFIELD NSW 2045,HABERFIELD,NSW,2045,2,Eora,Dharug,NA,NA,NA
-33.8503,151.1298,ABBOTSFORD NSW 2046,ABBOTSFORD,NSW,2046,2,Eora,Dharug,NA,NA,NA
-33.8645,151.115,CANADA BAY NSW 2046,CANADA BAY,NSW,2046,2,Eora,Dharug,NA,NA,NA
-33.8497,151.1379,CHISWICK NSW 2046,CHISWICK,NSW,2046,2,Eora,Dharug,NA,NA,NA
-33.8663,151.128,FIVE DOCK NSW 2046,FIVE DOCK,NSW,2046,2,Eora,Dharug,NA,NA,NA
-33.8658,151.144,RODD POINT NSW 2046,RODD POINT,NSW,2046,2,Eora,Dharug,NA,NA,NA
-33.8583,151.1407,RUSSELL LEA NSW 2046,RUSSELL LEA,NSW,2046,2,Eora,Dharug,NA,NA,NA
-33.8575,151.1319,WAREEMBA NSW 2046,WAREEMBA,NSW,2046,2,Eora,Dharug,NA,NA,NA
-33.852,151.1528,DRUMMOYNE NSW 2047,DRUMMOYNE,NSW,2047,2,Eora,Dharug,NA,NA,NA
-33.8936,151.1652,STANMORE NSW 2048,STANMORE,NSW,2048,2,Eora,Dharug,NA,NA,NA
-33.8952,151.1466,LEWISHAM NSW 2049,LEWISHAM,NSW,2049,2,Eora,Dharug,NA,NA,NA
-33.8948,151.1555,PETERSHAM NSW 2049,PETERSHAM,NSW,2049,2,Eora,Dharug,NA,NA,NA
-33.8886,151.1822,CAMPERDOWN NSW 2050,CAMPERDOWN,NSW,2050,2,Eora,Dharug,NA,NA,NA
-33.8438,151.2071,LAVENDER BAY NSW 2060,LAVENDER BAY,NSW,2060,2,Eora,Dharug,NA,NA,NA
-33.8448,151.203,MCMAHONS POINT NSW 2060,MCMAHONS POINT,NSW,2060,2,Eora,Dharug,NA,NA,NA
-33.8354,151.2095,NORTH SYDNEY NSW 2060,NORTH SYDNEY,NSW,2060,2,Eora,Dharug,NA,NA,NA
-33.8381,151.1988,WAVERTON NSW 2060,WAVERTON,NSW,2060,2,Eora,Dharug,NA,NA,NA
-33.8474,151.2161,KIRRIBILLI NSW 2061,KIRRIBILLI,NSW,2061,2,Eora,Dharug,NA,NA,NA
-33.8469,151.2115,MILSONS POINT NSW 2061,MILSONS POINT,NSW,2061,2,Eora,Dharug,NA,NA,NA
-33.8227,151.2142,CAMMERAY NSW 2062,CAMMERAY,NSW,2062,2,Eora,Dharug,NA,NA,NA
-33.8111,151.2174,NORTHBRIDGE NSW 2063,NORTHBRIDGE,NSW,2063,2,Eora,Dharug,NA,NA,NA
-33.8119,151.1847,ARTARMON NSW 2064,ARTARMON,NSW,2064,2,Eora,Dharug,NA,NA,NA
-33.8255,151.2036,CROWS NEST NSW 2065,CROWS NEST,NSW,2065,2,Eora,Dharug,NA,NA,NA
-33.8297,151.1855,GREENWICH NSW 2065,GREENWICH,NSW,2065,2,Eora,Dharug,NA,NA,NA
-33.8173,151.202,NAREMBURN NSW 2065,NAREMBURN,NSW,2065,2,Eora,Dharug,NA,NA,NA
-33.8223,151.193,ST LEONARDS NSW 2065,ST LEONARDS,NSW,2065,2,Eora,Dharug,NA,NA,NA
-33.8331,151.1957,WOLLSTONECRAFT NSW 2065,WOLLSTONECRAFT,NSW,2065,2,Eora,Dharug,NA,NA,NA
-33.818,151.1649,LANE COVE NSW 2066,LANE COVE,NSW,2066,2,Eora,Dharug,NA,NA,NA
-33.8056,151.1615,LANE COVE NORTH NSW 2066,LANE COVE NORTH,NSW,2066,2,Eora,Dharug,NA,NA,NA
-33.814,151.1497,LANE COVE WEST NSW 2066,LANE COVE WEST,NSW,2066,2,Eora,Dharug,NA,NA,NA
-33.8268,151.1493,LINLEY POINT NSW 2066,LINLEY POINT,NSW,2066,2,Eora,Dharug,NA,NA,NA
-33.8298,151.1681,LONGUEVILLE NSW 2066,LONGUEVILLE,NSW,2066,2,Eora,Dharug,NA,NA,NA
-33.8287,151.1784,NORTHWOOD NSW 2066,NORTHWOOD,NSW,2066,2,Eora,Dharug,NA,NA,NA
-33.7957,151.1812,CHATSWOOD NSW 2067,CHATSWOOD,NSW,2067,2,Eora,Dharug,NA,NA,NA
-33.7953,151.1626,CHATSWOOD WEST NSW 2067,CHATSWOOD WEST,NSW,2067,2,Eora,Dharug,NA,NA,NA
-33.8003,151.2205,CASTLECRAG NSW 2068,CASTLECRAG,NSW,2068,2,Eora,Dharug,NA,NA,NA
-33.7915,151.211,MIDDLE COVE NSW 2068,MIDDLE COVE,NSW,2068,2,Eora,Dharug,NA,NA,NA
-33.7954,151.2005,NORTH WILLOUGHBY NSW 2068,NORTH WILLOUGHBY,NSW,2068,2,Eora,Dharug,NA,NA,NA
-33.8064,151.2004,WILLOUGHBY NSW 2068,WILLOUGHBY,NSW,2068,2,Eora,Dharug,NA,NA,NA
-33.7986,151.2058,WILLOUGHBY EAST NSW 2068,WILLOUGHBY EAST,NSW,2068,2,Eora,Dharug,NA,NA,NA
-33.7859,151.2123,CASTLE COVE NSW 2069,CASTLE COVE,NSW,2069,2,Eora,Dharug,NA,NA,NA
-33.7825,151.1849,ROSEVILLE NSW 2069,ROSEVILLE,NSW,2069,2,Eora,Dharug,NA,NA,NA
-33.7748,151.2001,ROSEVILLE CHASE NSW 2069,ROSEVILLE CHASE,NSW,2069,2,Eora,Dharug,NA,NA,NA
-33.7673,151.1866,EAST LINDFIELD NSW 2070,EAST LINDFIELD,NSW,2070,2,Eora,Dharug,NA,NA,NA
-33.7806,151.16,LINDFIELD NSW 2070,LINDFIELD,NSW,2070,2,Eora,Dharug,NA,NA,NA
-33.7574,151.1802,EAST KILLARA NSW 2071,EAST KILLARA,NSW,2071,1,Dharug,NA,NA,NA,NA
-33.7689,151.1567,KILLARA NSW 2071,KILLARA,NSW,2071,2,Eora,Dharug,NA,NA,NA
-33.7573,151.1512,GORDON NSW 2072,GORDON,NSW,2072,1,Dharug,NA,NA,NA,NA
-33.7451,151.1411,PYMBLE NSW 2073,PYMBLE,NSW,2073,1,Dharug,NA,NA,NA,NA
-33.7636,151.1302,WEST PYMBLE NSW 2073,WEST PYMBLE,NSW,2073,2,Eora,Dharug,NA,NA,NA
